Puan	Yorum
1	Isınma ve jarz sorunu yaşayan arkadaşlar miui 10.2.1 güncellemesi ile bozuldu telefon eski sürüme dönün sıkıntı kalkıyor 10.4.0 sürümü miui forum bulup indirin
1	On numara beş yıldız tavsiye ederim çok güzel
1	ekran çözünürlüğünü beğendiğim bi telefon oldu rami baya iyi çıktı bana göre
1	ben telefonu yaklaşık 1 aydır kullanıyorum olumsuz bi yanını görmedim. başı arkadaşlar typeC yok hızlı sarj yok optik sabitleyici yok diyorlar evet yok zaten özelliklerinde de var denmiyo. bence micro usb daha iyi başka bi yerde sarj cihazi sikintisi cekmiyorsun.sarjida %20de taktim 1.5 saatte doldurdu ve gayet iyi gidiyor.geçişler falanda gayet hızlı arayüz çok iyi. telefondan cok sık maç izleyen birisiyim isinma ve kasma yapmadi hic.kamera performansı mükemmel.parmak izi okuyucu ve yüz tanıma çok hızlı.bana göre parasının hakkını veren bi telefon
1	1 aydır kullanıyorum. Hb den aldım. Telefon gayet güzel bir şekilde elime ulaştı. Bundan önce s7 edge kullanıyordum. Ondanda çok memnundum ama düşünce ekran bozuldu. Yalnız p20 nin kamera çekimleri harika. İlk Huawei telefonum ama şarjı, performansı ve çekimleri süper
1	Yine başarılı bir telefon ve ilk kez Hepsiburada’da satışta. Tebrikler!
1	urunu 3 aydir kullaniyorum sarjinin uzun gitmesi kullaniciyi mutlu ediyor 8 cekirdek metal kasa guven veriyor f/p urunu
1	telefon gayet şık. şarjı 1 günü çıkartıyor. telefonda donma ısınma olmuyor. arka kamera çok iyi değil ama selfie kamera başarılı. fiyat olarak bu özellikleri barındırması zaten herkesin takdiri. hepsiburadanin da hakkını verelim 1 buçuk günde geldi ve hiç bir sıkıntı yaşamadım. bilgilendirme süper ve en uygun fiyatı burda buldum
1	Hepsiburada satıcısından aldım. Gayet çabuk ulaştı elime. Ürünü anneme aldım. Temel şeylerde kullanılabilecek bir telefon. 
1	Eski telefonumuda hepsibrudan aldim nerdeyse 3 yildir kullaniyordum ama hafiza sikintisindan dolayi degiştirmeye karar verdim baya bir araştirmdim a7 2018 için en uygun fiyat hepsiburadaydi telefonumun geldi paketleme mükemmel yapilmiş telefon gayet hızlı kamerasi mukemmel bence uygun fiyata alinabilecek bir telefon tesekkürler hepsiburada.
1	koyu gri aldım gayet güzel ????
1	Ürün özellikleri anlatıldığı gibi, kargo süreci, eksiksiz ve çok hızlı, neden yıllardır hepsiburadayı tercih ettiğimi bir kez daha hatırladım, ayrıca en uygun fiyatlı olarak ta başka yerde bulamazsınız. Telefona gelince, son derece zarif, kullanışlı, estetik, tam bir fiyat/performans ürünü, ısınma, donma, kasma sıkıntısı yaşamadım, şarz normal kullanımda 2 günü çıkarabiliyor. Mavi kapak ayrı bir güzellik katıyor, içinde kulaklık çıkmaması sorun değil, özellikle çok araştırdığım mirrorshareekran yansıtma çok hızlı ve akıcı. Negatif olarak ise, çift tıkla kilit açılmaması, telefon konuşmalarının otomatik kayıt özelliği olmaması ve de radyosunda RDS olmamasını belirtebilirim, ancak çok ta önemli eksikler değildir. Şiddetle tavsiye ederim.
1	teşekkürler sorunsuz elimize ulaştı.
1	Teşekkürler hepsiburada,, telefon sorunsuz ve sağlam bir şekilde ''bugün teslimat seçeneği'' ile 2 saatte elime ulaştı. Telefon harika söylenecek söz yok...
1	güzel bir cihaz tavsiye ederim. gayet hızlı ve kullanışlı ayrıca kargoda çok hızlı geldi.
1	merhaba indirimistan adlı satıcıdan aldığım cihaz gerçekten güzel bir şekilde paketlenmiş vekusursuz şekilde teslim aldım ve çok memnun kaldım gerçekten dürüst ve güvenilir bir satıcı teşekkür ediyorum 
1	çok iyi bir ürün hepsiburada kalitesi cabası
1	gayetbaşarılı : izmir
1	15 aydır kullanıyorum. arka kapağı cam olması sıkıntı oldu. kesinlikle iyi bir kapakla kullanın telefonu. ayrıca geçen ay batarya problemi yaşadım. ritzy teknik servisi iki problemi de çözdü. garantiye girmedi fakat servisi uygun fiyatlı. genel kullanımı keyifli performanslı bir telefon.
1	telefonu alalı 4 ay oldu son derece hızlı parmak izi okuma yüz tanıma baya başarılı kamerası düşük ışık koşullarında biraz sıkıntı fakat normal ışıkta son derece iyi fiyatına göre alabileceğiniz en iyi telefonlardan belki de en iyisi
1	Bütün samimiyetimle yazıyorum. Telefonu kullanalı 1 hafta oldu.Ürün mükemmel. Kesinlikle herkese tavsiye ederim. Fazla para vermeyin telefona. Bu telefon beklentilerinizi emin olun karşılayacaktır. Teşekkürler Hepsiburadaya...
1	Çok iyi.
1	istediğim gibi ve istanbul dışında olmama rağmen çok kısa sürede teslim aldım. teşekkür ederim
1	Arkadaşlar 6 ayda bir Samsung'u,Apple'ı zengin edip durmayın.Valla billa on numara kaliteli telefon.saglamlik süper.masaya koyarken ekranı patlayan samsunglardan elli kat üstün.xiaomi alın rahat edin.
1	bende aldım süper kardeş
1	Ürün çok hızlı olarak elime ulaştı. Sıfır açılmamış kutu olarak aldım. Ürün anlatıldığı gibi güzel ve hızlı bir ürün
1	Telefonu alalı 1 hafta telefon gayet hızlı ve akıcı, bu fiyata bu özelllikler kesinlikle pişman olmazsınız, şarz konusunda 1 günü fazlasıyla çıkarıyor, çoğu zaman yatmadan önce şarja taktığımda%35-40 oluyor, ürünü hepsiburada satıcısından aldım 31/12/2018 günü akşam sipariş verdim yeni yıl tatil bitimi sabah elimdeydi, fotoğraf konusunda mate 20 lite bi tık daha iyi ama ekran görüntü kalitesi kesinlikle bu telefonun yanına yaklaşamaz, almayı düşünen arkadaşlar maddi durumuna göre imkanı varsa mi 8 öncelikle yoksa mi 8 lite alabilir.
1	harika ötesi alınır bu telefon benden demesi almayan arkasından ağlar o kadar
1	Hepsiburada'dan yaklaşık iki yıl önce aldım ve ilk günden beri sorunsuz kullanıyorum, fiyat performans cihazı.
1	Süper bir ürün.Tek eksiği kulaklık olmaması... 
1	pil çok iyi genel itibariyle almayıp ne yapican kardeşim ??
1	daha önceki yorumumumda seri olması kamera performansına deginmistim. telefonun ses düzeyi inanılmaz sani TV çalışıyor evde. gram cızırtı yok. kamera desen ayna gibi maşallah. dokunmatik hassasiyeti harika . bu fiyata bu telefon alınıyorsa o zaman ixoami ailesine teşekkür etmek gerekir. eşime aldım çok memnun.
1	Gayet İyi
1	Yaşlı insanlar için gayet uygun ama konuşma sesi biraz daha fazla olabilirmiş.
1	şu anda bile alınabilecek en iyi telefonlardan birisi.
1	teşekkürler güzel bi alış verişdi sorun yok 
1	Bu fiyata bence herşeyi yerinde ve süper bir telefon kamera, batarya, hafıza konusunda fiyatına oranla bence 2 kat daha başarılı 
1	Hediye çeki kampanyasıyla fiyatı çok uygun oluyor.Bence fiyatına göre oldukça iyi bir telefon.Ekranı ve kamerası başarılı.Batarya gücü ve hızlı şarj özelliği önemli artılar.Kısacası; Samsung kalitesi,uygun fiyat,batarya artısı ile bence kesinlikle tercih edilir.
1	Gayet hızlı bir teslimat oldu. Telefon da yeterince şık ve kullanışlı olduğunu söyleyebilirim.
1	BAKIN EBN GERCEK ALIXCIYIM HEPSIBURADA NIN KULLANICILARI DEGILIM urunun ozellikLERI gayet iyi urun hakkinda daha cok bilgi icin youtube berat aydın kanalından yararlanabilirsiniz
1	Grisinin gelmesini bekliyorum, yoksa on numara...
1	bu fiyata çok iyi bir telefon, beklentilerinize bağlı olarak görüşler değişebilir ancak fiyat baz alındığında kaçırılmaması gereken bir telefon, hızlı ve sorunsuz gönderim tavsiye ederim
1	Arkadaşlar eğer özel bir amaç için kullanmiyorsaniz günümüz şartlarında alınabilecek en iyi telefon 15 gündür kullanıyorum batarya İnternet oyun dokunmatik on numara telefon hızlı olması mükemmel samsungtan geçmiş birisi olarak çağ atlamış hissediyorum.. 
1	ios tan geçen biri olarak ilk başta alışamadım ama alıştıkça ve telefonu cozdukce gerçekten orta sınıf bir beklentiyi rahatlıkla karşılıyor. paranızın hakkını sonuna kadar veren bir telefon.
1	Ürün için bu kadar para etmez, ekranı kötü, hafızası yetersiz diyenler oluyor. Ekran yapısı TFTPLS ekrandır, Samsung yeni teknolojisi. Ekran yapı itibari ile parlaktır ve IPS teknolojisi gibidir. Hafıza da herkes için yetebilecek düzeydedir. Bataryası 5000mAh dir. Günlük işlerinizi, oyun, müzik dinleme gibi aktivitelerini tamamen karşılayacaktır. Ben arkadaşım için aldım, ilk başta tedirginlik vardı ama teslim alınca çok iyi bir karar verdiğimizi farkettik, herkes çok beğendi.
1	Beklentilerinin üzerinde bir ürün herkese tavsiye ederim
1	Dünya kadar parayı iPhone veya samsung vermek yerine bu telefonu alıp en az 4,5 yıl kullanırsınız.
1	Almış olduğum bütün ürünlerden memmunum.
1	Ürün aynı gün kargolandı ve ertesi gün elime geçti. Tamamiyle orjinal paketiyle ve samsung garantisiyle elime ulaştı. Cihazdan da çok memnunum. 1 haftadır elimde olmasına rağmen hala pek çok özelliğini bilmiyorum. teşekkürler hepsiburada.
1	TEŞEKÜR EDERİM A DAN Z YE HER ŞEY MÜKEMMEL...
1	2016 yılında eşime LENOVO K5 NOTE 32 GB almıştım çok memnun kaldım. Şimdi ise annem için K6 serisini tercih ettim. Lenovo kalitesi kendisini açıkça gösteriyor, çok paralar vermenize hiç gerek yok. Fiyat performans açısından değerlendirildiğinde fiyatını fazlasıyla hak ettiğini söyleyebilirim.
1	Bu fiyatlara alınabilecek en iyi telefon samsung A50 olsun, A9 olsun o kadar para vermeye hiç değmez gerçekten kamerası işlemcisi tatminkar arayüzü çok kolay iphone den geçecek arkadaşlar çok rahat bir şekilde kullanabilirler korkmanıza gerek yok
1	fiyatına göre iyi bir telefon. estetik açıdan görünümü güzel. söylenilen tarihte elime ulaştı. sıkıntısız bir alışveriş oldu. teşekürler.
1	ürün fiyatına göre müthiş özelliklere sahip çok seri kullanışlı şarjı iyi ve fiyat olarak çok uyguna aldım su bile almıyor ??
1	bir arkadaşımın tavsiyesi ile biraz çekinerek aldım. iyiki almışım. daha önce iPhone kullanan birisi olarak bu telefonu kullanınca çok şaşırdım açıkçası... fiyat performans 10 üzerinden 9 puanlık bir telefon. kesinlikle bu paraya değer ????
1	Güzel bir ürün hızlı kargo hepsiburada zaten süper
1	ben yıllardır iphone kullanıcısıyım en son iphone x vardı 1 metreden yere düştü üzerinde kılıf vardı ginede bozuldu kendime yediremedim nasıl bozulur diye değişim ücreti ikibin tl nin üstunde tuttu bende direk alınca sattım sonra en iyi androit telefonu araştırdım kesinlikle samsung s9 plus bu kadar güzel çalışan androit telefon hiç karşılaşmadım bu telefonu kullandıktan sonra apple den fena soğudum bidaha kesin almam bu telefonu almayı düşünenler terettüt etmeden alabilirler muhteşem performans
1	2 güne teslim edildi.Emeği geçen herkese teşekkürler.IPhone'u zaten anlatmaya gerek yok.:
1	Fiyatına kıyasla iyi bir telefon, kızım için aldım şimdilik yeterli dedi. Malzeme kalitesi iyi. Kutudan kılıf çıkmamakta, bu nedenle bir kılıf almanızı tavsiye ederim. Oldukça estetik bir duruşu var. Nugat kurulu geliyor. Takılma ya da donma yok. En güzel yanı şarj aleti ve kablosu çok iyi. Kutudan çıkan kulaklık sıradan. Ekran kaplaması ile birlikte geliyor.
1	bu para piyasadaki hiç bir telefon için verilmez
1	Telefonu buradan almadım ama 2 aydın kullanıyorum ve deneyimlerimi paylaşmak istedim öncelikle telefon çok ısınıyor şarj konusundada o kadar abartıldığı kadar az değil bana. Bir gün gidiyor bu fiyata çok iyi bir telefon almayı düşünenler tereddüt etmeden alsınlar. 
1	salı günü sipariş verdim Çarşamba ikindi geldi .güzel telefonçok hoşuma gitti
1	bir de bu incelige bu hafiflige bu donanimasoyle 4000 mah batarya sigdirsalarda mukemmelin otesi olurdu.cok memnunum
1	tasarımı olsun şarjı olsun kamerası olsun muhteşem bir cihaz herkese tavsiye ederim
1	Umduğum gibi. Beklentilerimi karşıladı
1	Efsane marka. Fiyatına göre çok iyi telefon. Çok iyi paketlenmiş. Hızlı teslimat. Güvenilir adres. Çok teşekkürler.
1	Verilen ücreti sonuna kadar hak eden bir telefon.. Düşünmeden alın.. Uzunca bir araştırmadan sonra satın aldım.. Gayet memnunum.. Tavsiye ederim..
1	1 yıldır kullanıyorum hiç sorun çıkmadı. şu ana kadar önerdiğim hiç bi arkadaş almadı gitti daha pahalı ürünler aldı. paranızı boşa vermeyin
1	Telefonu teslim alalı 2 gün oldu. Şuanda cihazdan yazıyorum.2 gündür telefonun altından girdim üstünden çıktım.Uzun uzadıya yazmak gereksiz.Bu fiyatlara alınabilecek en iyi telefonlardan.2500-3000 TL olan telefonlardan aşağı kalır yanı yok. Hepsi Burada AVS'ye çok teşekkür ederim.
1	Telefonu eşim için aldım ve bu fiyata çok iyi bi ürün ayrıca hepsi burada.com ada çok teşekkürler kargon ikinci günde çok hızlı geldi
1	Telefonu hemen hemen 3 aydır kullanıyorum fiyatına göre memnun kaldım parmak izi ve yüz tanıma gayet hızlı okuyor
1	Gayet güzel ürün.Sarji uzun gidiyor.Kullanimi kolay.Ozellikleri ederindenfazla.Satıcının söylediği zamanda kargolandi ve elime geçti.Orjinal paketinde tertemiz pırıl pırıl.Tikir tıkır da işliyor.Kesinlikle tavsiye ederim.Saticiya bir önerim; kılıf gönderilmiş, bir de ekran koruyucu olsaymis yanında çok harika olurmuş.Teşekkür ederim.
1	Eşime aldım,uzun uzun araştırdım.Görsel olarak bir çok markanın premium modellerine kafa tutar,çok kaliteli bir duruşu var.Firma sürekli güncelleme veriyor daha ne olsun.Global rom ile geldi,şarj aleti tr uyumlu.HB satıcısından aldım.Bu paraya gayet iyi.
1	Bu markayı ilk defa keşfettim ve artık favorımdır
1	Bir ay oldu alalı. İnce ve hafif olduğu için şüphelerim vardı. Ancak dokunmatik telefon kullanamayan veya kullanmayana anne ve babalar için çok güzel. Şarjı iyi.Güzel bir telefon.
1	Çok güzel ve şık bir telefon. Yaklaşık 3 haftadır kullanıyorum. Hızı iyi. Donanım özellikleri çok iyi. Kamerası çok güzel gece çekimini beğenmedim ya da ben çekemedim Bu fiyata alınabilecek en iyi telefonlardan birisi diyebilirim.
1	telefona diyecek yok on numara satici olarak hepsiburadayi secerseniz kafaniz rahat olur imei konusunda sikinti yok 2 gunde kaydoluyor
1	Urun guzel, 1gunde ulasan hizli kargo .Tesekkurler.
1	Yorumları bakarak terddütle aldım ama telefon mükemmel 1 haftadır kullanıyorum ne bi kaska ne başka birsey şarjı gayet uzun gidiyor gün sonunda yuzde 50 kalıyorsosyal medya kullanımı orta düzeyde çok yoğun kullansanız bile sizi asla yarıyolda bırakmaz. Asphalt 9 u yükledim şimdi hiç donma olmuyor düşünmeden alın derim
1	Arkadaşlar ilk olarak tasarımı çok güzel elde tutuşu ve duruşu baya bir iyi.Üst segment telefon tasarımı var.Yan tuslar güzel çıkıntısı fark ettirmiyor.Gold rengini elime almadım ama Siyah almanızı öneririm iPhone duruşu var telefonda. Teknik özellik olarak dokunmatik çok seri.Ekran çerçeve oranı üst segment telefonlarla yarışır.Ön ve arka kameralar dış çekimde yeterli,iç çekimlerde orta segment cekimi mevcut.Arka ikinci kamera geniş açı kamerasi8 MP olmasınarağmenoldukça güzel çekiyor ve epey bı açıda fotoğraf çekebilirsiniz.Ekran çözünürlüğü 1440-720p olmasına rağmen gayet iyi fakat bazı kötü görüntülerde pixelleri görebiliyorsunuz ama normal görüntülerde hiç bir bozukluk gormedim.Youtube video izlerken 720 p üstü yok ama diğer telefonlarla yaptigim video karsilastirmasinda 1080p ile izlediğim diğer telefonla fark yok gibi ayrıca bu telefonda renkler daha iyi diyebilirim.Ekran büyüklüğü gayet iyi fakat YouTube da tam ekranda video izlerken yanlardan ekranı yarım cm kucultuyor. Hoparlör sesi gayet iyi.Telefon konuşmalarında herhangi bir ses sorunu yaşamadım karşı tarafın sesinde iyi derecede net geliyor ve yüksek sesli hatta sessiz ortamda konusmanizin rahat bir şekilde duyulabilecegini soyleyim. Wifi bağlantısı gayet iyi.Veri bağlantı hızı da gayet basarili.Veri indirme islemlerinda gayet normal. Sosyal medyada rahat gezinti yapılıyor.Kasma şu anda yok ama daha ne olur bilemem 5 günlük gördüklerimi yaziyorum.Oyun falan denemedim.Şu haliyle oyun meraklısı olmayanlar rahatça kullanabilir.Kapasite 32 GB yazıyor ama toplamda 27 GB olarak görülüyor.Kutuda gelen plastik kılıf güzel telefonu kaba yapmıyor,görünmüyor bile diyebilirim. Şu an için söyleyeceklerim bunlar Güzel bı telefon olmuş ilerde ne olur bilemeyecegim herhangi bir sıkıntı olursa buradan yazarım. Alınır mı derseniz telefona fazla para vermem diyen Alabilir. 
1	Telefonu çok araştırdım gayet iyi umarım beklentimi karşılar. Tek eksiğiekran koruyucu ve kılıfı olmaması umarım en kısa zamanda hepsiburada bunlarıda temin eder.
1	Ürün gerçekten fiyatının hakkını veriyor ve herkes öneririm hafıza kartı söylendiği gibi geldi samsung tan ve süper bir şekilde paketlemişler iki kutunun içine koymuşlar telefonun özelliklerine gelirsek anlatıldığı gibi hakkını veriyor.buyuk biraz alacakların bilgisine ve koruma camı ve kılıf almanızı oneririm
1	pahalı telefonunda 3 özelliğini kullanıyoruz. ucuz olanında ondan dolayı bence çok iyi...
